id,plan_name,global_plan,region,plan_type,data,validity,package_name,retail_price,wholesale_price,cost_price,singleUse,test_plan,isRegional,created_at,updated_at,deleted_at,vendor_id,recharge,countries
902,Asia 50GB,0,Asia,2,50,30,esim_50GB_30D_RAS_V2,120.00,100.00,86.80,0,0,0,2024-04-09 16:49:36,2024-04-09 16:49:36,\N,3,0,
903,Asia UNL 10D,0,Asia,2,Unlimited,10,esim_UL_10D_RAS_V2,50.00,42.00,35.05,0,0,0,2024-04-09 16:49:36,2024-04-09 16:49:36,\N,3,0,
904,Asia UNL 15D,0,Asia,2,Unlimited,15,esim_UL_15D_RAS_V2,80.00,65.00,52.30,0,0,0,2024-04-09 16:49:36,2024-04-09 16:49:36,\N,3,0,
905,Asia UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_RAS_V2,6.00,5.00,4.00,0,0,0,2024-04-09 16:49:36,2024-04-09 16:49:36,\N,3,0,
906,Asia UNL 30D,0,Asia,2,Unlimited,30,esim_UL_30D_RAS_V2,150.00,120.00,104.05,0,0,0,2024-04-09 16:49:36,2024-04-09 16:49:36,\N,3,0,
907,Asia UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_RAS_V2,18.00,14.00,10.90,0,0,0,2024-04-09 16:49:36,2024-04-09 16:49:36,\N,3,0,
908,Asia UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_RAS_V2,27.00,23.00,17.80,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
909,Asia UNL 7D,0,Asia,2,Unlimited,7,esim_UL_7D_RAS_V2,35.00,32.00,24.70,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
910,Australia 2GB,0,Oceania,2,2,15,esim_2GB_15D_AU_V2,8.00,6.00,3.09,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
911,Australia 50GB,0,Oceania,2,50,30,esim_50GB_30D_AU_V2,70.00,60.00,45.92,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
912,Australia UNL 10D,0,Oceania,2,Unlimited,10,esim_UL_10D_AU_V2,30.00,24.00,18.70,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
913,Australia UNL 15D,0,Oceania,2,Unlimited,15,esim_UL_15D_AU_V2,45.00,36.00,27.77,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
914,Australia UNL 1D,0,Oceania,2,Unlimited,1,esim_UL_1D_AU_V2,7.50,5.00,2.36,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
915,Australia UNL 30D,0,Oceania,2,Unlimited,30,esim_UL_30D_AU_V2,89.00,71.00,55.00,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
916,Australia UNL 3D,0,Oceania,2,Unlimited,3,esim_UL_3D_AU_V2,15.00,10.00,5.99,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
917,Australia UNL 5D,0,Oceania,2,Unlimited,5,esim_UL_5D_AU_V2,25.00,17.50,9.62,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
918,Australia UNL 7D,0,Oceania,2,Unlimited,7,esim_UL_7D_AU_V2,30.00,20.00,13.25,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
919,Austria 2GB,0,Europe,2,2,15,esim_2GB_15D_AT_V2,9.00,4.50,2.16,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
920,Austria 50GB,0,Europe,2,50,30,esim_50GB_30D_AT_V2,70.00,50.00,29.42,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
921,Austria UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_AT_V2,35.00,27.50,12.10,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
922,Austria UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_AT_V2,29.00,23.00,17.87,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
923,Austria UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_AT_V2,6.00,3.50,1.70,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
924,Austria UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_AT_V2,70.00,60.00,35.20,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
925,Austria UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_AT_V2,15.00,5.00,4.01,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
926,Austria UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_AT_V2,25.00,14.00,6.32,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
927,Austria UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_AT_V2,30.00,20.00,8.63,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
928,Azerbaijan 2GB,0,Middle East,2,2,15,yaxsi-mobile-15days-2gb,12.50,10.00,7.50,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,1,0,
929,Azerbaijan UNL 10D,0,Middle East,2,Unlimited,10,esim_UL_10D_AZ_V2,229.00,183.00,#N/A,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,2024-07-05 16:49:34,3,0,
930,Azerbaijan UNL 1D,0,Middle East,2,Unlimited,1,esim_UL_1D_AZ_V2,25.00,18.00,14.57,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
931,Azerbaijan UNL 3D,0,Middle East,2,Unlimited,3,esim_UL_3D_AZ_V2,69.00,55.00,42.62,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
932,Azerbaijan UNL 5D,0,Middle East,2,Unlimited,5,esim_UL_5D_AZ_V2,115.00,92.00,70.67,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
933,Azerbaijan UNL 7D,0,Middle East,2,Unlimited,7,esim_UL_7D_AZ_V2,160.00,128.00,98.72,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
934,Bahamas 2GB,0,Caribbean,2,2,15,esim_2GB_15D_BS_V2,76.00,61.00,46.75,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
935,Bahamas UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_BS_V2,55.00,44.00,33.55,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
936,Bahamas UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_BS_V2,161.00,129.00,99.55,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
937,Bahrain 2GB,0,Middle East,2,2,15,saar-mobile-15days-2gb,9.00,8.50,7.70,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,1,0,
938,Bahrain UNL 10D,0,Middle East,2,Unlimited,10,esim_UL_10D_BH_V2,175.00,140.00,107.80,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
939,Bahrain UNL 1D,0,Middle East,2,Unlimited,1,esim_UL_1D_BH_V2,20.00,17.50,11.27,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
940,Bahrain UNL 3D,0,Middle East,2,Unlimited,3,esim_UL_3D_BH_V2,54.00,43.00,32.72,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
941,Bahrain UNL 5D,0,Middle East,2,Unlimited,5,esim_UL_5D_BH_V2,88.00,70.00,54.17,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
942,Bahrain UNL 7D,0,Middle East,2,Unlimited,7,esim_UL_7D_BH_V2,123.00,98.00,75.62,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
943,Bangladesh 10GB,0,Asia,2,10,30,fatafati-30days-10gb,21.00,18.00,14.50,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,1,0,
944,Bangladesh 2GB,0,Asia,2,2,15,fatafati-7days-2gb,7.00,5.00,3.20,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,1,0,
945,Bangladesh UNL 10D,0,Asia,2,Unlimited,10,esim_UL_10D_BD_V2,60.00,48.00,43.45,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
946,Bangladesh UNL 15D,0,Asia,2,Unlimited,15,esim_UL_15D_BD_V2,90.00,75.00,64.90,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
947,Bangladesh UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_BD_V2,8.00,6.00,4.84,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
948,Bangladesh UNL 30D,0,Asia,2,Unlimited,30,esim_UL_30D_BD_V2,210.00,168.00,129.25,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
949,Bangladesh UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_BD_V2,21.00,17.00,13.42,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
950,Bangladesh UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_BD_V2,35.00,29.00,22.00,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
951,Bangladesh UNL 7D,0,Asia,2,Unlimited,7,esim_UL_7D_BD_V2,45.00,36.00,30.58,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
952,Barbados 2GB,0,Caribbean,2,2,15,esim_2GB_15D_BB_V2,76.00,61.00,46.75,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
953,Barbados UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_BB_V2,55.00,44.00,33.55,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
954,Barbados UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_BB_V2,161.00,129.00,99.55,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
955,Belarus 2GB,0,Eastern Europe,2,2,15,norach-telecom-15days-2gb,15.00,14.50,13.20,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,1,0,
956,Belarus UNL 1D,0,Eastern Europe,2,Unlimited,1,esim_UL_1D_BY_V2,63.00,50.00,38.33,0,0,0,2024-04-09 16:49:37,2024-04-09 16:49:37,\N,3,0,
957,Belarus UNL 3D,0,Eastern Europe,2,Unlimited,3,esim_UL_3D_BY_V2,185.00,148.00,113.90,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
958,Belgium 2GB,0,Europe,2,2,15,esim_2GB_15D_BE_V2,9.00,4.50,2.63,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
959,Belgium 50GB,0,Europe,2,50,30,esim_50GB_30D_BE_V2,61.00,49.00,37.67,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
960,Belgium UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_BE_V2,35.00,27.50,15.40,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
961,Belgium UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_BE_V2,45.00,36.00,22.82,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
962,Belgium UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_BE_V2,6.00,3.50,2.03,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
963,Belgium UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_BE_V2,70.00,60.00,45.10,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
964,Belgium UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_BE_V2,15.00,10.00,5.00,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
965,Belgium UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_BE_V2,25.00,14.00,7.97,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
966,Belgium UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_BE_V2,30.00,20.00,10.94,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
967,Benin 2GB,0,Africa,2,2,15,cotton-mobile-15days-2gb,18.50,17.00,15.00,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,1,0,
968,Benin UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_BJ_V2,44.00,35.00,26.78,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
969,Benin UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_BJ_V2,129.00,103.00,79.25,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
970,Benin UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_BJ_V2,214.00,171.00,131.72,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
971,Bolivia 2GB,0,LATAM,2,2,15,wa-mobile-15days-2gb,16.50,14.00,12.10,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,1,0,
972,Bolivia UNL 10D,0,LATAM,2,Unlimited,10,esim_UL_10D_BO_V2,175.00,140.00,107.80,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
973,Bolivia UNL 1D,0,LATAM,2,Unlimited,1,esim_UL_1D_BO_V2,19.00,15.00,11.27,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
974,Bolivia UNL 3D,0,LATAM,2,Unlimited,3,esim_UL_3D_BO_V2,54.00,43.00,32.72,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
975,Bolivia UNL 5D,0,LATAM,2,Unlimited,5,esim_UL_5D_BO_V2,88.00,70.00,54.17,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
976,Bolivia UNL 7D,0,LATAM,2,Unlimited,7,esim_UL_7D_BO_V2,123.00,98.00,75.62,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
977,Bosnia And Herzegovina 2GB,0,Eastern Europe,2,2,15,bosher-15days-2gb,7.00,5.00,3.10,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,1,0,
978,Bosnia And Herzegovina UNL 10D,0,Eastern Europe,2,Unlimited,10,esim_UL_10D_BA_V2,109.00,87.00,66.55,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
979,Bosnia And Herzegovina UNL 15D,0,Eastern Europe,2,Unlimited,15,esim_UL_15D_BA_V2,161.00,129.00,99.55,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
980,Bosnia And Herzegovina UNL 1D,0,Eastern Europe,2,Unlimited,1,esim_UL_1D_BA_V2,11.00,9.00,7.15,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
981,Bosnia And Herzegovina UNL 3D,0,Eastern Europe,2,Unlimited,3,esim_UL_3D_BA_V2,33.00,26.00,20.35,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
982,Bosnia And Herzegovina UNL 5D,0,Eastern Europe,2,Unlimited,5,esim_UL_5D_BA_V2,55.00,44.00,33.55,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
983,Bosnia And Herzegovina UNL 7D,0,Eastern Europe,2,Unlimited,7,esim_UL_7D_BA_V2,76.00,61.00,46.75,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
984,Botswana 2GB,0,Africa,2,2,15,maun-telecom-15days-2gb,14.00,13.00,11.90,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,1,0,
985,Botswana UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_BW_V2,175.00,140.00,107.80,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
986,Botswana UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_BW_V2,19.00,15.00,11.27,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
987,Botswana UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_BW_V2,54.00,43.00,32.72,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
988,Botswana UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_BW_V2,88.00,70.00,54.17,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
989,Botswana UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_BW_V2,123.00,98.00,75.62,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
990,Brazil 2GB,0,LATAM,2,2,15,esim_2GB_15D_BR_V2,10.00,8.00,6.14,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
991,Brazil 50GB,0,LATAM,2,50,30,esim_50GB_30D_BR_V2,163.00,130.00,100.37,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
992,Brazil UNL 10D,0,LATAM,2,Unlimited,10,esim_UL_10D_BR_V2,66.00,53.00,40.48,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
993,Brazil UNL 15D,0,LATAM,2,Unlimited,15,esim_UL_15D_BR_V2,99.00,79.00,60.44,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
994,Brazil UNL 1D,0,LATAM,2,Unlimited,1,esim_UL_1D_BR_V2,8.00,6.00,4.54,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
995,Brazil UNL 30D,0,LATAM,2,Unlimited,30,esim_UL_30D_BR_V2,195.00,156.00,120.34,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
996,Brazil UNL 3D,0,LATAM,2,Unlimited,3,esim_UL_3D_BR_V2,20.00,16.00,12.53,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
997,Brazil UNL 5D,0,LATAM,2,Unlimited,5,esim_UL_5D_BR_V2,34.00,27.00,20.51,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
998,Brazil UNL 7D,0,LATAM,2,Unlimited,7,esim_UL_7D_BR_V2,46.00,37.00,28.50,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
999,Brunei 2GB,0,Middle East,2,2,15,esim_2GB_15D_BN_V2,25.00,20.00,15.56,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
1000,Brunei UNL 10D,0,Middle East,2,Unlimited,10,esim_UL_10D_BN_V2,175.00,140.00,107.80,0,0,0,2024-04-09 16:49:38,2024-04-09 16:49:38,\N,3,0,
1001,Brunei UNL 1D,0,Middle East,2,Unlimited,1,esim_UL_1D_BN_V2,20.00,17.50,11.27,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1002,Brunei UNL 3D,0,Middle East,2,Unlimited,3,esim_UL_3D_BN_V2,54.00,43.00,32.72,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1003,Brunei UNL 5D,0,Middle East,2,Unlimited,5,esim_UL_5D_BN_V2,88.00,70.00,54.17,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1004,Brunei UNL 7D,0,Middle East,2,Unlimited,7,esim_UL_7D_BN_V2,123.00,98.00,75.62,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1005,Bulgaria 2GB,0,Europe,2,2,15,esim_2GB_15D_BG_V2,9.00,4.50,2.63,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1006,Bulgaria 50GB,0,Europe,2,50,30,esim_50GB_30D_BG_V2,61.00,49.00,37.67,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1007,Bulgaria UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_BG_V2,35.00,27.50,15.40,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1008,Bulgaria UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_BG_V2,45.00,36.00,22.82,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1009,Bulgaria UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_BG_V2,6.00,3.50,2.03,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1010,Bulgaria UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_BG_V2,70.00,60.00,45.10,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1011,Bulgaria UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_BG_V2,15.00,10.00,5.00,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1012,Bulgaria UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_BG_V2,25.00,14.00,7.97,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1013,Bulgaria UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_BG_V2,30.00,20.00,10.94,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1014,Burkina Faso 2GB,0,Africa,2,2,15,volta-15days-2gb,12.50,11.00,9.50,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,1,0,
1015,Burkina Faso UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_BF_V2,33.00,26.00,19.69,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1016,Burkina Faso UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_BF_V2,94.00,75.00,57.97,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1017,Burkina Faso UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_BF_V2,156.00,125.00,96.25,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1018,Burkina Faso UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_BF_V2,219.00,175.00,134.53,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1019,Cambodia 2GB,0,Asia,2,2,15,connect-cambodia-15days-2gb,7.00,5.50,3.20,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,1,0,
1020,Cambodia UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_KH_V2,28.00,22.00,17.05,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1021,Cambodia UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_KH_V2,81.00,65.00,50.05,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1022,Cambodia UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_KH_V2,100.00,85.00,83.05,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1023,Cambodia UNL 7D,0,Asia,2,Unlimited,7,esim_UL_7D_KH_V2,150.00,125.00,116.05,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1024,Cameroon 2GB,0,Africa,2,2,15,kamtok-telecom-15days-2gb,11.00,9.00,7.00,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,1,0,
1025,Cameroon UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_CM_V2,175.00,140.00,107.80,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1026,Cameroon UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_CM_V2,19.00,15.00,11.27,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1027,Cameroon UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_CM_V2,54.00,43.00,32.72,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1028,Cameroon UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_CM_V2,88.00,70.00,54.17,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1029,Cameroon UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_CM_V2,123.00,98.00,75.62,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1030,Canada 2GB,0,North America,2,2,15,esim_2GB_15D_CA_V2,9.00,7.00,5.17,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1031,Canada 50GB,0,North America,2,50,30,esim_50GB_30D_CA_V2,135.00,108.00,83.05,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1032,Canada UNL 10D,0,North America,2,Unlimited,10,esim_UL_10D_CA_V2,55.00,44.00,33.55,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1033,Canada UNL 15D,0,North America,2,Unlimited,15,esim_UL_15D_CA_V2,81.00,65.00,50.05,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1034,Canada UNL 1D,0,North America,2,Unlimited,1,esim_UL_1D_CA_V2,7.50,5.00,3.85,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1035,Canada UNL 30D,0,North America,2,Unlimited,30,esim_UL_30D_CA_V2,161.00,129.00,99.55,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1036,Canada UNL 3D,0,North America,2,Unlimited,3,esim_UL_3D_CA_V2,18.00,14.00,10.45,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1037,Canada UNL 5D,0,North America,2,Unlimited,5,esim_UL_5D_CA_V2,28.00,22.00,17.05,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1038,Canada UNL 7D,0,North America,2,Unlimited,7,esim_UL_7D_CA_V2,39.00,31.00,23.65,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1039,Canary Islands 2GB,0,Africa,2,2,15,esim_2GB_15D_IC_V2,4.00,3.00,2.63,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1040,Canary Islands 50GB,0,Africa,2,50,30,esim_50GB_30D_IC_V2,61.00,49.00,37.67,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1041,Canary Islands UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_IC_V2,25.00,20.00,15.40,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1042,Canary Islands UNL 15D,0,Africa,2,Unlimited,15,esim_UL_15D_IC_V2,38.00,30.00,22.82,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1043,Canary Islands UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_IC_V2,4.00,3.00,2.03,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
1044,Canary Islands UNL 30D,0,Africa,2,Unlimited,30,esim_UL_30D_IC_V2,74.00,59.00,45.10,0,0,0,2024-04-09 16:49:39,2024-04-09 16:49:39,\N,3,0,
