id,plan_name,global_plan,region,plan_type,data,validity,package_name,retail_price,wholesale_price,cost_price,singleUse,test_plan,isRegional,created_at,updated_at,deleted_at,vendor_id,recharge_only,platinum_price,countries
2441,Denmark 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_DK_U,10.00,6.00,3.24,0,0,0,43:16.5,43:16.5,\N,3,1,4.70,DNK
2442,Denmark 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_DK_U,15.00,10.00,5.05,0,0,0,43:16.5,43:16.5,\N,3,1,7.60,DNK
2443,DRC 1GB,0,Africa,2,1,7,esimgnr_1GB_7D_CD_U,14.00,12.00,9.12,0,0,0,43:16.5,43:16.5,\N,3,1,10.60,COD
2444,DRC 3GB,0,Africa,2,3,30,esimgnr_3GB_30D_CD_U,34.00,30.00,24.96,0,0,0,43:16.5,43:16.5,\N,3,1,27.50,COD
2445,DRC 5GB,0,Africa,2,5,30,esimgnr_5GB_30D_CD_U,52.00,48.00,41.29,0,0,0,43:16.5,43:16.5,\N,3,1,44.70,COD
2446,Ecuador 10GB,0,LATAM,2,10,30,esimgnr_10GB_30D_EC_U,55.00,50.00,36.27,0,0,0,43:16.5,43:16.5,\N,3,1,43.20,ECU
2447,Ecuador 1GB,0,LATAM,2,1,7,esimgnr_1GB_7D_EC_U,9.50,7.20,5.22,0,0,0,43:16.5,43:16.5,\N,3,1,6.30,ECU
2448,Ecuador 20GB,0,LATAM,2,20,30,esimg_20GB_30D_EC_U,99.00,85.00,62.10,0,0,0,43:16.5,43:16.5,\N,3,1,73.60,ECU
2450,Ecuador 3GB,0,LATAM,2,3,30,esimgnr_3GB_30D_EC_U,21.50,18.00,13.50,0,0,0,43:16.6,43:16.6,\N,3,1,15.80,ECU
2451,Ecuador 5GB,0,LATAM,2,5,30,esimgnr_5GB_30D_EC_U,35.00,30.00,20.70,0,0,0,43:16.6,43:16.6,\N,3,1,25.40,ECU
2452,Egypt 10GB,0,Africa,2,10,30,esimgnr_10GB_30D_EG_U,55.00,50.00,25.47,0,0,0,43:16.6,43:16.6,\N,3,1,37.80,EGY
2453,Egypt 1GB,0,Africa,2,1,7,esimgnr_1GB_7D_EG_U,7.50,6.00,3.39,0,0,0,43:16.6,43:16.6,\N,3,1,4.70,EGY
2454,Egypt 20GB,0,Africa,2,20,30,esimgnr_20GB_30D_EG_U,60.00,55.00,45.51,0,0,0,43:16.6,43:16.6,\N,3,1,50.30,EGY
2455,Egypt 3GB,0,Africa,2,3,30,esimgnr_3GB_30D_EG_U,20.00,15.00,8.62,0,0,0,43:16.6,43:16.6,\N,3,1,11.90,EGY
2456,Egypt 5GB,0,Africa,2,5,30,esimgnr_5GB_30D_EG_U,35.00,30.00,14.01,0,0,0,43:16.7,43:16.7,\N,3,1,22.10,EGY
2457,El Salvador 10GB,0,LATAM,2,10,30,esimgnr_10GB_30D_SV_U,55.00,50.00,36.27,0,0,0,43:16.7,43:16.7,\N,3,1,43.20,SLV
2458,El Salvador 1GB,0,LATAM,2,1,7,esimgnr_1GB_7D_SV_U,9.50,7.20,5.22,0,0,0,43:16.7,43:16.7,\N,3,1,6.30,SLV
2459,El Salvador 20GB,0,LATAM,2,20,30,esimgnr_20GB_30D_SV_U,99.00,85.00,62.10,0,0,0,43:16.7,43:16.7,\N,3,1,73.60,SLV
2460,El Salvador 3GB,0,LATAM,2,3,30,esimgnr_3GB_30D_SV_U,21.50,18.00,13.50,0,0,0,43:16.7,43:16.7,\N,3,1,15.80,SLV
2461,El Salvador 5GB,0,LATAM,2,5,30,esimgnr_5GB_30D_SV_U,35.00,30.00,20.70,0,0,0,43:16.7,43:16.7,\N,3,1,25.40,SLV
2462,Estonia 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_EE_U,25.00,15.00,8.50,0,0,0,43:16.7,43:16.7,\N,3,1,11.80,EST
2463,Estonia 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_EE_U,5.00,2.50,1.47,0,0,0,43:16.7,43:16.7,\N,3,1,2.00,EST
2464,Estonia 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_EE_U,35.00,25.00,15.00,0,0,0,43:16.8,43:16.8,\N,3,1,20.00,EST
2465,Estonia 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_EE_U,10.00,6.00,3.24,0,0,0,43:16.8,43:16.8,\N,3,1,4.70,EST
2466,Estonia 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_EE_U,15.00,10.00,5.05,0,0,0,43:16.8,43:16.8,\N,3,1,7.60,EST
2467,Eswatini 1GB,0,Africa,2,1,7,esimgnr_1GB_7D_SZ_U,15.00,12.00,8.82,0,0,0,43:16.8,43:16.8,\N,3,1,10.50,"SWZ, SWZ"
2468,Eswatini 3GB,0,Africa,2,3,30,esimgnr_3GB_30D_SZ_U,32.00,28.00,23.85,0,0,0,43:16.8,43:16.8,\N,3,1,26.00,"SWZ, SWZ"
2469,Eswatini 5GB,0,Africa,2,5,30,esimgnr_5GB_30D_SZ_U,45.00,40.00,36.27,0,0,0,43:16.8,43:16.8,\N,3,1,38.20,"SWZ, SWZ"
2470,Europe 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_REUP_U,17.50,14.00,9.80,0,0,1,43:16.8,43:16.8,\N,3,1,11.90,"POL, PRT, ROU, SVK, SVN, ESP, SWE, CHE, DNK, EST, FIN, FRA, DEU, GRC, HUN, ISL, IRL, ITA, ALA, AUT, BEL, BGR, HRV, CYP, CZE, LVA, LIE, LTU, LUX, MLT, NLD, NOR, TUR, UKR, GBR"
2471,Europe 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_REUP_U,5.00,3.25,1.70,0,0,1,43:16.9,43:16.9,\N,3,1,2.50,"TUR, UKR, GBR, ALA, AUT, BEL, BGR, HRV, CYP, CZE, POL, PRT, ROU, SVK, SVN, ESP, SWE, CHE, DNK, EST, FIN, FRA, DEU, GRC, HUN, ISL, IRL, ITA, LVA, LIE, LTU, LUX, MLT, NLD, NOR"
2472,Europe 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_REUP_U,25.00,22.50,17.30,0,0,1,43:16.9,43:16.9,\N,3,1,19.90,"LVA, LIE, LTU, LUX, MLT, NLD, NOR, POL, PRT, ROU, SVK, SVN, ESP, SWE, CHE, TUR, UKR, GBR, ALA, AUT, BEL, BGR, HRV, CYP, CZE, DNK, EST, FIN, FRA, DEU, GRC, HUN, ISL, IRL, ITA"
2473,Europe 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_REUP_U,10.00,6.00,4.00,0,0,1,43:16.9,43:16.9,\N,3,1,5.00,"DNK, EST, FIN, FRA, DEU, GRC, HUN, ISL, IRL, ITA, TUR, UKR, GBR, LVA, LIE, LTU, LUX, MLT, NLD, NOR, POL, PRT, ROU, SVK, SVN, ESP, SWE, CHE, ALA, AUT, BEL, BGR, HRV, CYP, CZE"
2474,Europe 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_REUP_U,15.00,8.50,5.80,0,0,1,43:16.9,43:16.9,\N,3,1,7.20,"ALA, AUT, BEL, BGR, HRV, CYP, CZE, LVA, LIE, LTU, LUX, MLT, NLD, NOR, DNK, EST, FIN, FRA, DEU, GRC, HUN, ISL, IRL, ITA, TUR, UKR, GBR, POL, PRT, ROU, SVK, SVN, ESP, SWE, CHE"
2475,Finland 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_FI_U,25.00,15.00,8.50,0,0,0,43:16.9,43:16.9,\N,3,1,11.80,FIN
2476,Finland 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_FI_U,5.00,2.50,1.47,0,0,0,43:16.9,43:16.9,\N,3,1,2.00,FIN
2477,Finland 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_FI_U,35.00,25.00,15.00,0,0,0,43:17.0,43:17.0,\N,3,1,20.00,FIN
2478,Finland 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_FI_U,10.00,6.00,3.24,0,0,0,43:17.0,43:17.0,\N,3,1,4.70,FIN
2479,Finland 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_FI_U,15.00,10.00,5.05,0,0,0,43:17.0,43:17.0,\N,3,1,7.60,FIN
2480,France 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_FR_U,25.00,15.00,8.50,0,0,0,43:17.0,43:17.0,\N,3,1,11.80,FRA
2481,France 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_FR_U,5.00,2.50,1.47,0,0,0,43:17.0,43:17.0,\N,3,1,2.00,FRA
2482,France 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_FR_U,35.00,25.00,15.00,0,0,0,43:17.0,43:17.0,\N,3,1,20.00,FRA
2483,France 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_FR_U,10.00,6.00,3.24,0,0,0,43:17.0,43:17.0,\N,3,1,4.70,FRA
2484,France 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_FR_U,15.00,10.00,5.05,0,0,0,43:17.0,43:17.0,\N,3,1,7.60,FRA
2485,French Guiana 10GB,0,Caribbean,2,10,30,esimgnr_10GB_30D_GF_U,55.00,47.00,36.27,0,0,0,43:17.0,43:17.0,\N,3,1,41.70,GUF
2486,French Guiana 1GB,0,Caribbean,2,1,7,esimgnr_1GB_7D_GF_U,10.00,7.50,5.22,0,0,0,43:17.1,43:17.1,\N,3,1,6.40,GUF
2487,French Guiana 20GB,0,Caribbean,2,20,30,esimgnr_20GB_30D_GF_U,80.00,75.00,62.10,0,0,0,43:17.1,43:17.1,\N,3,1,68.60,GUF
2488,French Guiana 3GB,0,Caribbean,2,3,30,esimgnr_3GB_30D_GF_U,21.50,18.00,13.50,0,0,0,43:17.1,43:17.1,\N,3,1,15.80,GUF
2489,French Guiana 5GB,0,Caribbean,2,5,30,esimgnr_5GB_30D_GF_U,35.00,30.00,20.70,0,0,0,43:17.1,43:17.1,\N,3,1,25.40,GUF
2490,Gabon 1GB,0,Africa,2,1,7,esimgnr_1GB_7D_GA_U,12.00,10.00,8.82,0,0,0,43:17.1,43:17.1,\N,3,1,9.50,GAB
2491,Gabon 3GB,0,Africa,2,3,30,esimgnr_3GB_30D_GA_U,32.00,28.00,23.85,0,0,0,43:17.1,43:17.1,\N,3,1,26.00,GAB
2492,Gabon 5GB,0,Africa,2,5,30,esimgnr_5GB_30D_GA_U,45.00,40.00,36.27,0,0,0,43:17.2,43:17.2,\N,3,1,38.20,GAB
2493,Georgia 1GB,0,Eastern Europe,2,1,7,esimgnr_1GB_7D_GE_U,25.00,20.00,14.89,0,0,0,43:17.2,43:17.2,\N,3,1,17.50,GEO
2494,Georgia 3GB,0,Eastern Europe,2,3,30,esimgnr_3GB_30D_GE_U,50.00,46.00,41.29,0,0,0,43:17.2,43:17.2,\N,3,1,43.70,GEO
2495,Georgia 5GB,0,Eastern Europe,2,5,30,esimgnr_5GB_30D_GE_U,80.00,75.00,68.52,0,0,0,43:17.2,43:17.2,\N,3,1,71.80,GEO
2496,Germany 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_DE_U,25.00,15.00,8.50,0,0,0,43:17.2,43:17.2,\N,3,1,11.80,DEU
2497,Germany 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_DE_U,5.00,2.50,1.47,0,0,0,43:17.2,43:17.2,\N,3,1,2.00,DEU
2498,Germany 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_DE_U,35.00,25.00,15.00,0,0,0,43:17.2,43:17.2,\N,3,1,20.00,DEU
2499,Germany 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_DE_U,10.00,6.00,3.24,0,0,0,43:17.3,43:17.3,\N,3,1,4.70,DEU
2500,Germany 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_DE_U,15.00,10.00,5.05,0,0,0,43:17.3,43:17.3,\N,3,1,7.60,DEU
2501,Ghana 1GB,0,Africa,2,1,7,esimgnr_1GB_7D_GH_U,12.00,10.00,8.82,0,0,0,43:17.3,43:17.3,\N,3,1,9.50,GHA
2502,Ghana 3GB,0,Africa,2,3,30,esimgnr_3GB_30D_GH_U,32.00,30.00,23.85,0,0,0,43:17.3,43:17.3,\N,3,1,27.00,GHA
2503,Ghana 5GB,0,Africa,2,5,30,esimgnr_5GB_30D_GH_U,45.00,40.00,36.27,0,0,0,43:17.3,43:17.3,\N,3,1,38.20,GHA
2504,Gibraltar (UK) 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_GI_U,50.00,45.00,36.27,0,0,0,43:17.3,43:17.3,\N,3,1,40.70,GIB
2505,Gibraltar (UK) 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_GI_U,50.00,45.00,36.27,0,0,0,43:17.3,43:17.3,\N,3,1,40.70,GIB
2506,Gibraltar (UK) 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_GI_U,23.00,18.00,13.50,0,0,0,43:17.3,43:17.3,\N,3,1,15.80,GIB
2507,Gibraltar (UK) 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_GI_U,25.00,20.00,13.50,0,0,0,43:17.3,43:17.3,\N,3,1,16.80,GIB
2508,Gibraltar (UK) 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_GI_U,30.00,25.00,20.70,0,0,0,43:17.4,43:17.4,\N,3,1,22.90,GIB
2510,Gibraltar (UK) 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_GI_U,30.00,25.00,20.70,0,0,0,43:17.4,43:17.4,\N,3,1,22.90,GIB
2511,Gibraltar 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_GI_U,10.00,7.50,5.22,0,0,0,43:17.4,43:17.4,\N,3,1,6.40,GIB
2512,Global Plan 1GB,1,GLOBAL,2,1,7,esimgnr_1GB_7D_RGB_U,20.00,17.50,13.80,0,0,0,43:17.5,43:17.5,\N,3,1,15.70,"DNK, DOM, ECU, EGY, SLV, EST, FIN, FRA, GAB, DEU, GHA, GIB, GRC, GRL, GUM, GTM, GGY, GNB, HKG, HUN, ISL, IND, IDN, IRQ, IRL, ISR, ITA, JPN, JEY, JOR, OMN, PAK, PAN, PRY, PER, PHL, POL, PRT, QAT, REU, ROU, RUS, SAU, SEN, SRB, SYC, SGP, SVK, SVN, ZAF, SGS, ESP, LKA, SWZ, SWE, CHE, TWN, TJK, TZA, THA, ALA, ALB, DZA, AND, ARG, ARM, AUS, AUT, AZE, BHR, BGD, BLR, BEL, BOL, BIH, BWA, BRA, BRN, BGR, KHM, CMR, CAN, CAF, TCD, CHL, CHN, COL, COG, COD, CRI, CIV, HRV, CYP, CZE, KAZ, KEN, KOR, KWT, KGZ, LAO, LVA, LBR, LIE, LTU, LUX, MAC, MKD, MDG, MWI, MYS, MLI, MLT, IMN, MEX, MDA, MCO, MNG, MNE, MAR, MMR, NLD, NZL, NIC, NER, NGA, NOR, TUN, TUR, UGA, UKR, ARE, GBR, USA, URY, UZB, VNM, YEM, ZMB, XKX, SWZ"
2513,Global Plan 3GB,1,GLOBAL,2,3,30,esimgnr_3GB_30D_RGB_U,45.00,42.00,34.50,0,0,0,43:17.6,43:17.6,\N,3,1,38.30,"TUN, TUR, UGA, UKR, ARE, GBR, USA, URY, UZB, VNM, YEM, ZMB, XKX, SWZ, ALA, ALB, DZA, AND, ARG, ARM, AUS, AUT, AZE, BHR, BGD, BLR, BEL, BOL, BIH, BWA, BRA, BRN, BGR, KHM, CMR, CAN, CAF, TCD, CHL, CHN, COL, COG, COD, CRI, CIV, HRV, CYP, CZE, DNK, DOM, ECU, EGY, SLV, EST, FIN, FRA, GAB, DEU, GHA, GIB, GRC, GRL, GUM, GTM, GGY, GNB, HKG, HUN, ISL, IND, IDN, IRQ, IRL, ISR, ITA, JPN, JEY, JOR, OMN, PAK, PAN, PRY, PER, PHL, POL, PRT, QAT, REU, ROU, RUS, SAU, SEN, SRB, SYC, SGP, SVK, SVN, ZAF, SGS, ESP, LKA, SWZ, SWE, CHE, TWN, TJK, TZA, THA, KAZ, KEN, KOR, KWT, KGZ, LAO, LVA, LBR, LIE, LTU, LUX, MAC, MKD, MDG, MWI, MYS, MLI, MLT, IMN, MEX, MDA, MCO, MNG, MNE, MAR, MMR, NLD, NZL, NIC, NER, NGA, NOR"
2514,Global Plan 5GB,1,GLOBAL,2,5,30,esimgnr_5GB_30D_RGB_U,75.00,60.00,51.80,0,0,0,43:17.6,43:17.6,\N,3,1,55.90,"KAZ, KEN, KOR, KWT, KGZ, LAO, LVA, LBR, LIE, LTU, LUX, MAC, MKD, MDG, MWI, MYS, MLI, MLT, IMN, MEX, MDA, MCO, MNG, MNE, MAR, MMR, NLD, NZL, NIC, NER, NGA, NOR, DNK, DOM, ECU, EGY, SLV, EST, FIN, FRA, GAB, DEU, GHA, GIB, GRC, GRL, GUM, GTM, GGY, GNB, HKG, HUN, ISL, IND, IDN, IRQ, IRL, ISR, ITA, JPN, JEY, JOR, TUN, TUR, UGA, UKR, ARE, GBR, USA, URY, UZB, VNM, YEM, ZMB, XKX, SWZ, ALA, ALB, DZA, AND, ARG, ARM, AUS, AUT, AZE, BHR, BGD, BLR, BEL, BOL, BIH, BWA, BRA, BRN, BGR, KHM, CMR, CAN, CAF, TCD, CHL, CHN, COL, COG, COD, CRI, CIV, HRV, CYP, CZE, OMN, PAK, PAN, PRY, PER, PHL, POL, PRT, QAT, REU, ROU, RUS, SAU, SEN, SRB, SYC, SGP, SVK, SVN, ZAF, SGS, ESP, LKA, SWZ, SWE, CHE, TWN, TJK, TZA, THA"
2515,Greece 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_GR_U,25.00,15.00,8.50,0,0,0,43:17.6,43:17.6,\N,3,1,11.80,GRC
2516,Greece 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_GR_U,5.00,2.50,1.47,0,0,0,43:17.7,43:17.7,\N,3,1,2.00,GRC
2517,Greece 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_GR_U,35.00,25.00,15.00,0,0,0,43:17.7,43:17.7,\N,3,1,20.00,GRC
2518,Greece 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_GR_U,10.00,6.00,3.24,0,0,0,43:17.7,43:17.7,\N,3,1,4.70,GRC
2519,Greece 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_GR_U,15.00,10.00,5.05,0,0,0,43:17.7,43:17.7,\N,3,1,7.60,GRC
2520,Guadeloupe 10GB,0,Caribbean,2,10,30,esimgnr_10GB_30D_GP_U,55.00,47.00,36.27,0,0,0,43:17.7,43:17.7,\N,3,1,41.70,"GLP, GLP"
2521,Guadeloupe 1GB,0,Caribbean,2,1,7,esimgnr_1GB_7D_GP_U,10.00,7.50,5.22,0,0,0,43:17.7,43:17.7,\N,3,1,6.40,"GLP, GLP"
2522,Guadeloupe 20GB,0,Caribbean,2,20,30,esimgnr_20GB_30D_GP_U,80.00,75.00,62.10,0,0,0,43:17.7,43:17.7,\N,3,1,68.60,"GLP, GLP"
2523,Guadeloupe 3GB,0,Caribbean,2,3,30,esimgnr_3GB_30D_GP_U,21.50,18.00,13.50,0,0,0,43:17.7,43:17.7,\N,3,1,15.80,"GLP, GLP"
2524,Guadeloupe 5GB,0,Caribbean,2,5,30,esimgnr_5GB_30D_GP_U,35.00,30.00,20.70,0,0,0,43:17.8,43:17.8,\N,3,1,25.40,"GLP, GLP"
2525,Guatemala 10GB,0,LATAM,2,10,30,esimgnr_10GB_30D_GT_U,61.00,60.90,46.62,0,0,0,43:17.8,43:17.8,\N,3,1,53.80,GTM
2526,Guatemala 1GB,0,LATAM,2,1,7,esimgnr_1GB_7D_GT_U,12.00,9.00,6.75,0,0,0,43:17.8,43:17.8,\N,3,1,7.90,GTM
2527,Guatemala 3GB,0,LATAM,2,3,30,esimgnr_3GB_30D_GT_U,27.00,23.50,17.64,0,0,0,43:17.8,43:17.8,\N,3,1,20.60,GTM
2528,Guatemala 5GB,0,LATAM,2,5,30,esimgnr_5GB_30D_GT_U,40.00,36.00,25.92,0,0,0,43:17.8,43:17.8,\N,3,1,31.00,GTM
2529,Guinea Bissau 1GB,0,Africa,2,1,7,esimgnr_1GB_7D_GW_U,15.00,12.00,8.82,0,0,0,43:17.8,43:17.8,\N,3,1,10.50,GNB
2530,Guinea Bissau 3GB,0,Africa,2,3,30,esimgnr_3GB_30D_GW_U,35.00,31.50,23.85,0,0,0,43:17.8,43:17.8,\N,3,1,27.70,GNB
2531,Guinea Bissau 5GB,0,Africa,2,5,30,esimgnr_5GB_30D_GW_U,55.00,50.00,36.27,0,0,0,43:17.8,43:17.8,\N,3,1,43.20,GNB
2532,Guinea Bissau 5GB,0,Africa,2,5,30,esimgnr_5GB_30D_GW_U,45.00,40.00,36.27,0,0,0,43:17.8,43:17.8,\N,3,1,38.20,GNB
2533,Hawaii 3GB,0,America,2,3,30,esimgnr_3GB_30D_US-HI_U,10.00,7.00,4.95,0,0,0,43:17.9,43:17.9,\N,3,1,6.00,US-HI
2534,Hawaii 10GB,0,America,2,10,30,esimgnr_10GB_30D_US-HI_U,25.00,20.00,13.50,0,0,0,43:17.9,43:17.9,\N,3,1,16.80,US-HI
2535,Hawaii 1GB,0,America,2,1,7,esimgnr_1GB_7D_US-HI_U,5.00,3.20,1.98,0,0,0,43:17.9,43:17.9,\N,3,1,2.60,US-HI
2536,Hawaii 20GB,0,America,2,20,30,esimgnr_20GB_30D_US-HI_U,45.00,35.00,23.85,0,0,0,43:17.9,43:17.9,\N,3,1,29.50,US-HI
2537,Hawaii 5GB,0,America,2,5,30,esimgnr_5GB_30D_US-HI_U,15.00,12.00,7.74,0,0,0,43:17.9,43:17.9,\N,3,1,9.90,US-HI
2538,Hong Kong 10GB,0,Asia,2,10,30,esimgnr_10GB_30D_HK_U,25.00,15.00,13.50,0,0,0,43:17.9,43:17.9,\N,3,1,14.30,HKG
2539,Hong Kong 1GB,0,Asia,2,1,7,esimgnr_1GB_7D_HK_U,4.50,3.50,1.98,0,0,0,43:17.9,43:17.9,\N,3,1,2.80,HKG
2540,Hong Kong 20GB,0,Asia,2,20,30,esimgnr_20GB_30D_HK_U,45.00,35.00,23.85,0,0,0,43:18.0,43:18.0,\N,3,1,29.50,HKG
2541,Hong Kong 3GB,0,Asia,2,3,30,esimgnr_3GB_30D_HK_U,10.00,7.00,4.95,0,0,0,43:18.0,43:18.0,\N,3,1,6.00,HKG
2542,Hong Kong 5GB,0,Asia,2,5,30,esimgnr_5GB_30D_HK_U,15.00,10.00,7.74,0,0,0,43:18.0,43:18.0,\N,3,1,8.90,HKG
2543,Hungary 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_HU_U,25.00,15.00,8.50,0,0,0,43:18.0,43:18.0,\N,3,1,11.80,HUN
2544,Hungary 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_HU_U,5.00,2.50,1.47,0,0,0,43:18.0,43:18.0,\N,3,1,2.00,HUN
2545,Hungary 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_HU_U,35.00,25.00,15.00,0,0,0,43:18.0,43:18.0,\N,3,1,20.00,HUN
2546,Hungary 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_HU_U,10.00,6.00,3.24,0,0,0,43:18.0,43:18.0,\N,3,1,4.70,HUN
2547,Hungary 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_HU_U,15.00,10.00,5.05,0,0,0,43:18.0,43:18.0,\N,3,1,7.60,HUN
2548,Iceland 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_IS_U,25.00,15.00,8.50,0,0,0,43:18.0,43:18.0,\N,3,1,11.80,ISL
2549,Iceland 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_IS_U,5.00,2.50,1.47,0,0,0,43:18.1,43:18.1,\N,3,1,2.00,ISL
2550,Iceland 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_IS_U,35.00,25.00,15.00,0,0,0,43:18.1,43:18.1,\N,3,1,20.00,ISL
2551,Iceland 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_IS_U,10.00,6.00,3.24,0,0,0,43:18.1,43:18.1,\N,3,1,4.70,ISL
2552,Iceland 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_IS_U,15.00,10.00,5.05,0,0,0,43:18.1,43:18.1,\N,3,1,7.60,ISL
2553,India 10GB,0,Asia,2,10,30,esimgnr_10GB_30D_IN_U,45.00,40.00,36.27,0,0,0,43:18.1,43:18.1,\N,3,1,38.20,IND
2554,India 1GB,0,Asia,2,1,7,esimgnr_1GB_7D_IN_U,9.00,7.50,5.22,0,0,0,43:18.1,43:18.1,\N,3,1,6.40,IND
2555,India 20GB,0,Asia,2,20,30,esimgnr_20GB_30D_IN_U,80.00,75.00,62.10,0,0,0,43:18.1,43:18.1,\N,3,1,68.60,IND
2556,India 3GB,0,Asia,2,3,30,esimgnr_3GB_30D_IN_U,20.00,18.00,13.50,0,0,0,43:18.2,43:18.2,\N,3,1,15.80,IND
2557,India 5GB,0,Asia,2,5,30,esimgnr_5GB_30D_IN_U,28.00,25.00,20.70,0,0,0,43:18.2,43:18.2,\N,3,1,22.90,IND
2558,Indonesia 10GB,0,Asia,2,10,30,esimgnr_10GB_30D_ID_U,25.00,20.00,13.50,0,0,0,43:18.2,43:18.2,\N,3,1,16.80,IDN
2559,Indonesia 1GB,0,Asia,2,1,7,esimgnr_1GB_7D_ID_U,5.00,3.50,1.98,0,0,0,43:18.2,43:18.2,\N,3,1,2.80,IDN
2560,Indonesia 20GB,0,Asia,2,20,30,esimgnr_20GB_30D_ID_U,45.00,35.00,23.85,0,0,0,43:18.2,43:18.2,\N,3,1,29.50,IDN
2561,Indonesia 3GB,0,Asia,2,3,30,esimgnr_3GB_30D_ID_U,10.00,7.00,4.95,0,0,0,43:18.2,43:18.2,\N,3,1,6.00,IDN
2562,Indonesia 5GB,0,Asia,2,5,30,esimgnr_5GB_30D_ID_U,15.00,12.00,7.74,0,0,0,43:18.2,43:18.2,\N,3,1,9.90,IDN
2563,Iraq 1GB,0,Middle East,2,1,7,esimgnr_1GB_7D_IQ_U,12.00,10.00,8.82,0,0,0,43:18.2,43:18.2,\N,3,1,9.50,IRQ
2564,Ireland 10GB,0,Europe,2,10,30,esimgnr_10GB_30D_IE_U,25.00,15.00,8.50,0,0,0,43:18.3,43:18.3,\N,3,1,11.80,IRL
2565,Ireland 1GB,0,Europe,2,1,7,esimgnr_1GB_7D_IE_U,5.00,2.50,1.47,0,0,0,43:18.3,43:18.3,\N,3,1,2.00,IRL
2566,Ireland 20GB,0,Europe,2,20,30,esimgnr_20GB_30D_IE_U,35.00,25.00,15.00,0,0,0,43:18.3,43:18.3,\N,3,1,20.00,IRL
2567,Ireland 3GB,0,Europe,2,3,30,esimgnr_3GB_30D_IE_U,10.00,6.00,3.24,0,0,0,43:18.3,43:18.3,\N,3,1,4.70,IRL
2568,Ireland 5GB,0,Europe,2,5,30,esimgnr_5GB_30D_IE_U,15.00,10.00,5.05,0,0,0,43:18.3,43:18.3,\N,3,1,7.60,IRL
2569,Israel 10GB,0,Middle East,2,10,30,esimgnr_10GB_30D_IL_U,30.00,22.50,15.57,0,0,0,43:18.3,43:18.3,\N,3,1,19.10,ISR
2570,Israel 1GB,0,Middle East,2,1,7,esimgnr_1GB_7D_IL_U,5.00,3.50,2.25,0,0,0,43:18.3,43:18.3,\N,3,1,2.90,ISR
2571,Israel 20GB,0,Middle East,2,20,30,esimgnr_20GB_30D_IL_U,40.00,35.00,26.91,0,0,0,43:18.3,43:18.3,\N,3,1,31.00,ISR
2572,Israel 3GB,0,Middle East,2,3,30,esimgnr_3GB_30D_IL_U,12.50,8.50,5.67,0,0,0,43:18.4,43:18.4,\N,3,1,7.10,ISR
